province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kuruman;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kuruman;Kuruman Central;http://kuruman-central.postalcodez.co.za/postalcode/nc/kgalagadi/kuruman/kuruman-central;Location: Kuruman Central;-------;8462;Kuruman;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Postmasburg;http://postalcodez.co.za/postalcodes/nc/siyanda/postmasburg;Mancorp Mine;http://mancorp-mine.postalcodez.co.za/postalcode/nc/siyanda/postmasburg/mancorp-mine;Location: Mancorp Mine;8423;8423;Postmasburg;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kenhardt;http://postalcodez.co.za/postalcodes/nc/siyanda/kenhardt;Kenhardt;http://kenhardt.postalcodez.co.za/postalcode/nc/siyanda/kenhardt/kenhardt;Location: Kenhardt;8900;8900;Kenhardt;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Vioolsdrif;http://vioolsdrif.postalcodez.co.za/postalcode/nc/siyanda/upington/vioolsdrif;Location: Vioolsdrif;-------;8246;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Choseng;http://postalcodez.co.za/postalcodes/nc/kgalagadi/choseng;Choseng;http://choseng.postalcodez.co.za/postalcode/nc/kgalagadi/choseng/choseng;Location: Choseng;-------;8631;Choseng;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Square Hill Park;http://square-hill-park.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/square-hill-park;Location: Square Hill Park;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kimberley;http://postalcodez.co.za/postalcodes/nc/siyanda/kimberley;Newton;http://newton.postalcodez.co.za/postalcode/nc/siyanda/kimberley/newton;Location: Newton;8301;-------;Kimberley;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Kleinsee;http://postalcodez.co.za/postalcodes/nc/namakwa/kleinsee;Koingnaas;http://koingnaas.postalcodez.co.za/postalcode/nc/namakwa/kleinsee/koingnaas;Location: Koingnaas;-------;8249;Kleinsee;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Diamant Park;http://diamant-park.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/diamant-park;Location: Diamant Park;8301;8301;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Colesberg;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/colesberg;Colesberg;http://colesberg.postalcodez.co.za/postalcode/nc/pixley-ka-seme/colesberg/colesberg;Location: Colesberg;9795;9795;Colesberg;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Vergenoeg Ext 8;http://vergenoeg-ext-8.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/vergenoeg-ext-8;Location: Vergenoeg Ext 8;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Victoria West;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/victoria-west;Victoria-Wes;http://victoria-wes.postalcodez.co.za/postalcode/nc/pixley-ka-seme/victoria-west/victoria-wes;Location: Victoria-Wes;7070;7070;Victoria West;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Pofadder;http://postalcodez.co.za/postalcodes/nc/namakwa/pofadder;Onseepkans;http://onseepkans.postalcodez.co.za/postalcode/nc/namakwa/pofadder/onseepkans;Location: Onseepkans;-------;8892;Pofadder;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Port Nolloth;http://postalcodez.co.za/postalcodes/nc/namakwa/port-nolloth;Port Nolloth;http://port-nolloth.postalcodez.co.za/postalcode/nc/namakwa/port-nolloth/port-nolloth;Location: Port Nolloth;8280;8280;Port Nolloth;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Calvinia;http://postalcodez.co.za/postalcodes/nc/namakwa/calvinia;Calvinia-wes;http://calvinia-wes.postalcodez.co.za/postalcode/nc/namakwa/calvinia/calvinia-wes;Location: Calvinia-wes;-------;8190;Calvinia;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Britstown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/britstown;Proteaville;http://proteaville.postalcodez.co.za/postalcode/nc/pixley-ka-seme/britstown/proteaville;Location: Proteaville;8782;-------;Britstown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Industrial Area;http://industrial-area.postalcodez.co.za/postalcode/nc/siyanda/upington/industrial-area;Location: Industrial Area;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Prieska;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/prieska;Prieska Ext 15;http://prieska-ext-15.postalcodez.co.za/postalcode/nc/pixley-ka-seme/prieska/prieska-ext-15;Location: Prieska Ext 15;8940;-------;Prieska;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Ext 40;http://upington-ext-40.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-ext-40;Location: Upington Ext 40;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Postmasburg;http://postalcodez.co.za/postalcodes/nc/siyanda/postmasburg;Glossom;http://glossom.postalcodez.co.za/postalcode/nc/siyanda/postmasburg/glossom;Location: Glossom;8420;-------;Postmasburg;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Hartswater;http://postalcodez.co.za/postalcodes/nc/frances-baard/hartswater;Hartswater;http://hartswater.postalcodez.co.za/postalcode/nc/frances-baard/hartswater/hartswater;Location: Hartswater;8570;8570;Hartswater;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Kimberley;http://kimberley.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/kimberley;Location: Kimberley;8301;8300;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Swartkop;http://swartkop.postalcodez.co.za/postalcode/nc/siyanda/upington/swartkop;Location: Swartkop;8809;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Niekerkshoop;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/niekerkshoop;Kleurlingwoonbuurt;http://kleurlingwoonbuurt.postalcodez.co.za/postalcode/nc/pixley-ka-seme/niekerkshoop/kleurlingwoonbuurt;Location: Kleurlingwoonbuurt;-------;8930;Niekerkshoop;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Delportshoop;http://postalcodez.co.za/postalcodes/nc/frances-baard/delportshoop;Tidimalo;http://tidimalo.postalcodez.co.za/postalcode/nc/frances-baard/delportshoop/tidimalo;Location: Tidimalo;-------;8377;Delportshoop;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Mancorp Mine;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/mancorp-mine;Uitsig;http://uitsig.postalcodez.co.za/postalcode/nc/pixley-ka-seme/mancorp-mine/uitsig;Location: Uitsig;8423;-------;Mancorp Mine;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Hillside Uit 41;http://hillside-uit-41.postalcodez.co.za/postalcode/nc/siyanda/upington/hillside-uit-41;Location: Hillside Uit 41;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Isithalandue;http://isithalandue.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/isithalandue;Location: Isithalandue;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Kathreda;http://kathreda.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/kathreda;Location: Kathreda;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Alexander Bay;http://postalcodez.co.za/postalcodes/nc/namakwa/alexander-bay;Dryfsand;http://dryfsand.postalcodez.co.za/postalcode/nc/namakwa/alexander-bay/dryfsand;Location: Dryfsand;-------;8294;Alexander Bay;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Rosedale;http://rosedale.postalcodez.co.za/postalcode/nc/siyanda/upington/rosedale;Location: Rosedale;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Market Square;http://market-square.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/market-square;Location: Market Square;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Springbok;http://postalcodez.co.za/postalcodes/nc/namakwa/springbok;Buffelsrivier;http://buffelsrivier.postalcodez.co.za/postalcode/nc/namakwa/springbok/buffelsrivier;Location: Buffelsrivier;-------;8251;Springbok;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Postmasburg;http://postalcodez.co.za/postalcodes/nc/namakwa/postmasburg;Newtown;http://newtown.postalcodez.co.za/postalcode/nc/namakwa/postmasburg/newtown;Location: Newtown;8420;8420;Postmasburg;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Sutherland;http://postalcodez.co.za/postalcodes/nc/namakwa/sutherland;Kerkgrond;http://kerkgrond.postalcodez.co.za/postalcode/nc/namakwa/sutherland/kerkgrond;Location: Kerkgrond;-------;6920;Sutherland;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Grootdrink;http://postalcodez.co.za/postalcodes/nc/siyanda/grootdrink;Grootdrink;http://grootdrink.postalcodez.co.za/postalcode/nc/siyanda/grootdrink/grootdrink;Location: Grootdrink;-------;8822;Grootdrink;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Noupoort;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/noupoort;Kwa Zamuxolo;http://kwa-zamuxolo.postalcodez.co.za/postalcode/nc/pixley-ka-seme/noupoort/kwa-zamuxolo;Location: Kwa Zamuxolo;5950;5950;Noupoort;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Phomolong;http://phomolong.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/phomolong;Location: Phomolong;8345;8345;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ernestville;http://ernestville.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ernestville;Location: Ernestville;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Neilersdrif;http://postalcodez.co.za/postalcodes/nc/siyanda/neilersdrif;Neilersdrif;http://neilersdrif.postalcodez.co.za/postalcode/nc/siyanda/neilersdrif/neilersdrif;Location: Neilersdrif;-------;8862;Neilersdrif;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Vanderkloof;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/vanderkloof;Keurtjieskloof;http://keurtjieskloof.postalcodez.co.za/postalcode/nc/pixley-ka-seme/vanderkloof/keurtjieskloof;Location: Keurtjieskloof;-------;8771;Vanderkloof;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kakamas;http://postalcodez.co.za/postalcodes/nc/siyanda/kakamas;Augrabies;http://augrabies.postalcodez.co.za/postalcode/nc/siyanda/kakamas/augrabies;Location: Augrabies;-------;8874;Kakamas;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Hopetown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/hopetown;Oranjerivier;http://oranjerivier.postalcodez.co.za/postalcode/nc/pixley-ka-seme/hopetown/oranjerivier;Location: Oranjerivier;-------;8751;Hopetown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Kgatelopele;http://kgatelopele.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/kgatelopele;Location: Kgatelopele;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Uit 20;http://de-aar-uit-20.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-uit-20;Location: De Aar Uit 20;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Jan Kempdorp;http://postalcodez.co.za/postalcodes/nc/frances-baard/jan-kempdorp;Tadcaster;http://tadcaster.postalcodez.co.za/postalcode/nc/frances-baard/jan-kempdorp/tadcaster;Location: Tadcaster;-------;8560;Jan Kempdorp;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Fraserburg;http://postalcodez.co.za/postalcodes/nc/namakwa/fraserburg;Amerville;http://amerville.postalcodez.co.za/postalcode/nc/namakwa/fraserburg/amerville;Location: Amerville;6960;-------;Fraserburg;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
