cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Bendor Park Ext 1","http://bendor-park-ext-1.postalcodez.co.za/postalcode/lp/capricorn/polokwane/bendor-park-ext-1","Location: Bendor Park Ext 1","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Trichardtsdal","http://postalcodez.co.za/postalcodes/lp/mopani/trichardtsdal","Mamabala Ditlou","http://mamabala-ditlou.postalcodez.co.za/postalcode/lp/mopani/trichardtsdal/mamabala-ditlou","Location: Mamabala Ditlou","-------","0896","Trichardtsdal","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Potgietersrus","http://postalcodez.co.za/postalcodes/lp/waterberg/potgietersrus","Ga Ramela","http://ga-ramela.postalcodez.co.za/postalcode/lp/waterberg/potgietersrus/ga-ramela","Location: Ga Ramela","-------","0643","Potgietersrus","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Eerstegoud","http://eerstegoud.postalcodez.co.za/postalcode/lp/capricorn/polokwane/eerstegoud","Location: Eerstegoud","-------","0701","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Soekmekaar","http://postalcodez.co.za/postalcodes/lp/capricorn/soekmekaar","Soekmekaar","http://soekmekaar.postalcodez.co.za/postalcode/lp/capricorn/soekmekaar/soekmekaar","Location: Soekmekaar","0810","0810","Soekmekaar","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Sekhukhune","http://postalcodez.co.za/postalcodes/lp/sekhukhune","Marble Hall","http://postalcodez.co.za/postalcodes/lp/sekhukhune/marble-hall","Seven Stad","http://seven-stad.postalcodez.co.za/postalcode/lp/sekhukhune/marble-hall/seven-stad","Location: Seven Stad","-------","0471","Marble Hall","Sekhukhune","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Sekhukhune","http://postalcodez.co.za/postalcodes/lp/sekhukhune","Marble Hall","http://postalcodez.co.za/postalcodes/lp/sekhukhune/marble-hall","Siyabuswa Section C","http://siyabuswa-section-c.postalcodez.co.za/postalcode/lp/sekhukhune/marble-hall/siyabuswa-section-c","Location: Siyabuswa Section C","0472","0472","Marble Hall","Sekhukhune","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Polokwane","http://postalcodez.co.za/postalcodes/lp/vhembe/polokwane","Woodlands Estate","http://woodlands-estate.postalcodez.co.za/postalcode/lp/vhembe/polokwane/woodlands-estate","Location: Woodlands Estate","0699","0882","Polokwane","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Mutale","http://postalcodez.co.za/postalcodes/lp/mopani/mutale","Mutale","http://mutale.postalcodez.co.za/postalcode/lp/mopani/mutale/mutale","Location: Mutale","0956","0956","Mutale","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Maboine","http://maboine.postalcodez.co.za/postalcode/lp/capricorn/polokwane/maboine","Location: Maboine","-------","0867","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Louis Trichardt","http://postalcodez.co.za/postalcodes/lp/vhembe/louis-trichardt","Kutama Village","http://kutama-village.postalcodez.co.za/postalcode/lp/vhembe/louis-trichardt/kutama-village","Location: Kutama Village","0940","0940","Louis Trichardt","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Bendor Park Uit 8","http://bendor-park-uit-8.postalcodez.co.za/postalcode/lp/capricorn/polokwane/bendor-park-uit-8","Location: Bendor Park Uit 8","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Mudimeli","http://postalcodez.co.za/postalcodes/lp/vhembe/mudimeli","Mudimeli","http://mudimeli.postalcodez.co.za/postalcode/lp/vhembe/mudimeli/mudimeli","Location: Mudimeli","-------","0991","Mudimeli","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Utsane","http://utsane.postalcodez.co.za/postalcode/lp/capricorn/polokwane/utsane","Location: Utsane","-------","0770","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Giyani","http://postalcodez.co.za/postalcodes/lp/mopani/giyani","Nsavulani","http://nsavulani.postalcodez.co.za/postalcode/lp/mopani/giyani/nsavulani","Location: Nsavulani","-------","0842","Giyani","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Messina","http://postalcodez.co.za/postalcodes/lp/vhembe/messina","Messina","http://messina.postalcodez.co.za/postalcode/lp/vhembe/messina/messina","Location: Messina","0900","0900","Messina","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
